Temperature,Humidity,Pressure,Co2,Hour,Minute,Second
35.82,57,923.8,606,1,33,17
35.82,49,923.8,602,1,33,31
35.82,30,923.8,602,1,33,32
35.82,40,923.8,600,1,33,46
35.82,40,923.8,600,1,33,47
35.82,31,923.8,601,1,34,1
35.82,54,923.8,601,1,34,2
35.82,43,923.8,601,1,34,16
35.82,31,923.8,601,1,34,17
35.82,55,923.8,602,1,34,32
35.82,58,923.8,602,1,34,32
35.82,41,923.8,599,1,34,47
35.82,54,923.8,599,1,34,48
35.8,36,923.8,598,1,35,2
35.8,55,923.8,598,1,35,3
35.8,36,923.8,598,1,35,17
35.8,60,923.8,598,1,35,18
35.8,38,923.8,599,1,35,32
35.8,35,923.8,599,1,35,33
35.8,37,923.8,601,1,35,47
35.8,56,923.8,601,1,35,48
35.79,35,923.8,600,1,36,2
35.79,50,923.8,600,1,36,3
35.79,36,923.8,592,1,36,17
35.79,39,923.8,592,1,36,18
35.79,46,923.8,595,1,36,32
